 20,0.27122407366757473,0.30677702536884821
 40,0.20127250774397706,0.22290000329098095
 60,0.15410177563809865,0.17122079067882232
 80,0.12454044630588809,0.13825885125486306
 100,0.10417163874381458,0.11570300815071312
