 20,0.30193874678097038,0.34259799247787348
 40,0.13933005908749535,0.15129025945849303
 60,6.8746286284284835E-002,7.4477264990842992E-002
 80,4.3710334993275549E-002,4.9401167828118299E-002
 100,3.4519401817144926E-002,3.8745172372177894E-002
