      0.125000000000E-01      0.615582970243E-02
      0.375000000000E-01      0.544967379058E-01
      0.625000000000E-01      0.146446609407E+00
      0.875000000000E-01      0.273004750130E+00
      0.112500000000E+00      0.421782767480E+00
      0.137500000000E+00      0.578217232520E+00
      0.162500000000E+00      0.726995249870E+00
      0.187500000000E+00      0.853553390593E+00
      0.212500000000E+00      0.945503262094E+00
      0.237500000000E+00      0.993844170298E+00
      0.262500000000E+00      0.993844170298E+00
      0.287500000000E+00      0.945503262094E+00
      0.312500000000E+00      0.853553390593E+00
      0.337500000000E+00      0.726995249870E+00
      0.362500000000E+00      0.578217232520E+00
      0.387500000000E+00      0.421782767480E+00
      0.412500000000E+00      0.273004750130E+00
      0.437500000000E+00      0.146446609407E+00
      0.462500000000E+00      0.544967379058E-01
      0.487500000000E+00      0.615582970243E-02
      0.512500000000E+00      0.615582970243E-02
      0.537500000000E+00      0.544967379058E-01
      0.562500000000E+00      0.146446609407E+00
      0.587500000000E+00      0.273004750130E+00
      0.612500000000E+00      0.421782767480E+00
      0.637500000000E+00      0.578217232520E+00
      0.662500000000E+00      0.726995249870E+00
      0.687500000000E+00      0.853553390593E+00
      0.712500000000E+00      0.945503262094E+00
      0.737500000000E+00      0.993844170298E+00
      0.762500000000E+00      0.993844170298E+00
      0.787500000000E+00      0.945503262094E+00
      0.812500000000E+00      0.853553390593E+00
      0.837500000000E+00      0.726995249870E+00
      0.862500000000E+00      0.578217232520E+00
      0.887500000000E+00      0.421782767480E+00
      0.912500000000E+00      0.273004750130E+00
      0.937500000000E+00      0.146446609407E+00
      0.962500000000E+00      0.544967379058E-01
      0.987500000000E+00      0.615582970243E-02
