      0.250000000000E-01      0.244717418524E-01
      0.750000000000E-01      0.206107373854E+00
      0.125000000000E+00      0.500000000000E+00
      0.175000000000E+00      0.793892626146E+00
      0.225000000000E+00      0.975528258148E+00
      0.275000000000E+00      0.975528258148E+00
      0.325000000000E+00      0.793892626146E+00
      0.375000000000E+00      0.500000000000E+00
      0.425000000000E+00      0.206107373854E+00
      0.475000000000E+00      0.244717418524E-01
      0.525000000000E+00      0.244717418524E-01
      0.575000000000E+00      0.206107373854E+00
      0.625000000000E+00      0.500000000000E+00
      0.675000000000E+00      0.793892626146E+00
      0.725000000000E+00      0.975528258148E+00
      0.775000000000E+00      0.975528258148E+00
      0.825000000000E+00      0.793892626146E+00
      0.875000000000E+00      0.500000000000E+00
      0.925000000000E+00      0.206107373854E+00
      0.975000000000E+00      0.244717418524E-01
